,year,region_description,area_description,brand_description,product_description,product_price
489,2002,South-West,Bunbury,Ampol,LRP,97.826
490,2002,South-West,Bunbury,Ampol,PULP,99.026
491,2002,South-West,Bunbury,Ampol,ULP,93.451
492,2002,South-West,Bunbury,BP,98 RON,101.743
493,2002,South-West,Bunbury,BP,Diesel,93.208
494,2002,South-West,Bunbury,BP,LRP,96.348
495,2002,South-West,Bunbury,BP,PULP,96.987
496,2002,South-West,Bunbury,BP,ULP,93.253
497,2002,South-West,Bunbury,Caltex,Diesel,93.101
498,2002,South-West,Bunbury,Caltex,LPG,51.018
499,2002,South-West,Bunbury,Caltex,LRP,97.543
500,2002,South-West,Bunbury,Caltex,PULP,99.202
501,2002,South-West,Bunbury,Caltex,ULP,93.624
502,2002,South-West,Bunbury,Caltex Woolworths,Diesel,92.922
503,2002,South-West,Bunbury,Caltex Woolworths,LPG,50.908
504,2002,South-West,Bunbury,Caltex Woolworths,LRP,96.218
505,2002,South-West,Bunbury,Caltex Woolworths,PULP,97.914
506,2002,South-West,Bunbury,Caltex Woolworths,ULP,92.914
507,2002,South-West,Bunbury,Gull,Diesel,92.412
508,2002,South-West,Bunbury,Gull,LPG,50.831
509,2002,South-West,Bunbury,Gull,LRP,95.665
510,2002,South-West,Bunbury,Gull,PULP,97.111
511,2002,South-West,Bunbury,Gull,ULP,92.546
512,2002,South-West,Bunbury,Kleenheat,LPG,51.015
513,2002,South-West,Bunbury,Shell,Diesel,96.205
514,2002,South-West,Bunbury,Shell,LPG,51.135
515,2002,South-West,Bunbury,Shell,LRP,99.534
516,2002,South-West,Bunbury,Shell,PULP,99.246
517,2002,South-West,Bunbury,Shell,ULP,94.577
518,2002,South-West,Busselton,Caltex,Diesel,93.371
519,2002,South-West,Busselton,Caltex,LRP,98.919
520,2002,South-West,Busselton,Caltex,ULP,95.002
521,2002,South-West,Busselton,Gull,Diesel,90.551
522,2002,South-West,Busselton,Gull,LPG,52.758
523,2002,South-West,Busselton,Gull,LRP,96.267
524,2002,South-West,Busselton,Gull,PULP,96.344
525,2002,South-West,Busselton,Gull,ULP,92.396
526,2002,South-West,Busselton,Independent,Diesel,91.589
527,2002,South-West,Busselton,Independent,LPG,54.638
528,2002,South-West,Busselton,Independent,LRP,95.775
529,2002,South-West,Busselton,Independent,PULP,97.205
530,2002,South-West,Busselton,Independent,ULP,92.582
531,2002,South-West,Busselton,Shell,Diesel,92.63
532,2002,South-West,Busselton,Shell,LPG,53.144
533,2002,South-West,Busselton,Shell,LRP,97.369
534,2002,South-West,Busselton,Shell,PULP,97.728
535,2002,South-West,Busselton,Shell,ULP,93.684
536,2002,South-West,Busselton-Shire,BP,98 RON,101.439
537,2002,South-West,Busselton-Shire,BP,Diesel,91.524
538,2002,South-West,Busselton-Shire,BP,LRP,96.832
539,2002,South-West,Busselton-Shire,BP,PULP,96.726
540,2002,South-West,Busselton-Shire,BP,ULP,92.952
541,2002,South-West,Busselton-Shire,Caltex,Diesel,90.022
542,2002,South-West,Busselton-Shire,Caltex,LRP,95.385
543,2002,South-West,Busselton-Shire,Caltex,PULP,96.072
544,2002,South-West,Busselton-Shire,Caltex,ULP,92.021
545,2002,South-West,Busselton-Shire,Caltex Woolworths,Diesel,91.767
546,2002,South-West,Busselton-Shire,Caltex Woolworths,LRP,96.828
547,2002,South-West,Busselton-Shire,Caltex Woolworths,PULP,97.788
548,2002,South-West,Busselton-Shire,Caltex Woolworths,ULP,92.819
549,2002,South-West,Capel,BP,Diesel,96.533
550,2002,South-West,Capel,BP,LRP,103.541
551,2002,South-West,Capel,BP,ULP,97.291
552,2002,South-West,Capel,Caltex,98 RON,103.206
553,2002,South-West,Capel,Caltex,Diesel,95.178
554,2002,South-West,Capel,Caltex,LPG,53.508
555,2002,South-West,Capel,Caltex,LRP,98.686
556,2002,South-West,Capel,Caltex,PULP,99.593
557,2002,South-West,Capel,Caltex,ULP,95.035
558,2002,South-West,Capel,Gull,Diesel,93.495
559,2002,South-West,Capel,Gull,LPG,53.152
560,2002,South-West,Capel,Gull,LRP,97.593
561,2002,South-West,Capel,Gull,PULP,96.784
562,2002,South-West,Capel,Gull,ULP,93.593
563,2002,South-West,Collie,Ampol,Diesel,97.183
564,2002,South-West,Collie,Ampol,PULP,101.828
565,2002,South-West,Collie,Ampol,ULP,96.826
566,2002,South-West,Collie,BP,Diesel,95.686
567,2002,South-West,Collie,BP,LRP,101.457
568,2002,South-West,Collie,BP,ULP,97.213
569,2002,South-West,Collie,Caltex,Diesel,97.063
570,2002,South-West,Collie,Caltex,LPG,57.565
571,2002,South-West,Collie,Caltex,LRP,101.493
572,2002,South-West,Collie,Caltex,PULP,102.008
573,2002,South-West,Collie,Caltex,ULP,96.751
574,2002,South-West,Collie,Gull,Diesel,96.4
575,2002,South-West,Collie,Gull,LPG,56.898
576,2002,South-West,Collie,Gull,LRP,92.271
577,2002,South-West,Collie,Gull,PULP,100.05
578,2002,South-West,Collie,Gull,ULP,95.891
579,2002,South-West,Collie,Shell,Diesel,97.445
580,2002,South-West,Collie,Shell,LRP,101.476
581,2002,South-West,Collie,Shell,PULP,100.893
582,2002,South-West,Collie,Shell,ULP,96.344
583,2002,South-West,Dardanup,Ampol,Diesel,92.755
584,2002,South-West,Dardanup,Ampol,LRP,96.422
585,2002,South-West,Dardanup,Ampol,PULP,97.77
586,2002,South-West,Dardanup,Ampol,ULP,92.579
587,2002,South-West,Dardanup,Caltex,Diesel,93.7
588,2002,South-West,Dardanup,Caltex,LPG,50.793
589,2002,South-West,Dardanup,Caltex,LRP,96.207
590,2002,South-West,Dardanup,Caltex,PULP,98.856
591,2002,South-West,Dardanup,Caltex,ULP,93.869
592,2002,South-West,Dardanup,Gull,Diesel,89.461
593,2002,South-West,Dardanup,Gull,PULP,95.83
594,2002,South-West,Dardanup,Gull,ULP,91.83
595,2002,South-West,Harvey,Ampol,Diesel,93.702
596,2002,South-West,Harvey,Ampol,LRP,98.582
597,2002,South-West,Harvey,Ampol,PULP,98.766
598,2002,South-West,Harvey,Ampol,ULP,93.85
599,2002,South-West,Harvey,BP,98 RON,100.515
600,2002,South-West,Harvey,BP,Diesel,93.472
601,2002,South-West,Harvey,BP,LPG,50.228
602,2002,South-West,Harvey,BP,LRP,95.581
603,2002,South-West,Harvey,BP,PULP,98.956
604,2002,South-West,Harvey,BP,ULP,93.945
605,2002,South-West,Harvey,Caltex,Diesel,94.335
606,2002,South-West,Harvey,Caltex,LPG,55.001
607,2002,South-West,Harvey,Caltex,LRP,96.376
608,2002,South-West,Harvey,Caltex,PULP,99.762
609,2002,South-West,Harvey,Caltex,ULP,93.851
610,2002,South-West,Harvey,Gull,Diesel,90.768
611,2002,South-West,Harvey,Gull,LPG,51.091
612,2002,South-West,Harvey,Gull,LRP,96.108
613,2002,South-West,Harvey,Gull,PULP,97.035
614,2002,South-West,Harvey,Gull,ULP,92.637
615,2002,South-West,Harvey,Shell,Diesel,96.606
616,2002,South-West,Harvey,Shell,LRP,96.642
617,2002,South-West,Harvey,Shell,PULP,98.601
618,2002,South-West,Harvey,Shell,ULP,96.504
619,2002,South-West,Harvey,United Fuels West,Diesel,96.338
620,2002,South-West,Harvey,United Fuels West,LRP,100.41
621,2002,South-West,Harvey,United Fuels West,ULP,96.797
622,2002,Wheatbelt,Narrogin,BP,Diesel,93.905
623,2002,Wheatbelt,Narrogin,BP,LRP,96.668
624,2002,Wheatbelt,Narrogin,BP,PULP,99.81
625,2002,Wheatbelt,Narrogin,BP,ULP,94.559
626,2002,Wheatbelt,Narrogin,Caltex,Diesel,92.812
627,2002,Wheatbelt,Narrogin,Caltex,LRP,95.147
628,2002,Wheatbelt,Narrogin,Caltex,PULP,99.277
629,2002,Wheatbelt,Narrogin,Caltex,ULP,94.13
630,2002,Wheatbelt,Narrogin,Mobil,Diesel,97.867
631,2002,Wheatbelt,Narrogin,Mobil,PULP,100.481
632,2002,Wheatbelt,Narrogin,Mobil,ULP,96.957
633,2002,Wheatbelt,Narrogin,Shell,Diesel,94.406
634,2002,Wheatbelt,Narrogin,Shell,LPG,61.226
635,2002,Wheatbelt,Narrogin,Shell,LRP,98.984
636,2002,Wheatbelt,Narrogin,Shell,PULP,99.655
637,2002,Wheatbelt,Narrogin,Shell,ULP,96.03
638,2002,Wheatbelt,Northam,BP,98 RON,96.927
639,2002,Wheatbelt,Northam,BP,Diesel,90.279
640,2002,Wheatbelt,Northam,BP,ULP,90.927
641,2002,Wheatbelt,Northam,Gull,Diesel,86.125
642,2002,Wheatbelt,Northam,Gull,LRP,90.239
643,2002,Wheatbelt,Northam,Gull,ULP,86.739
644,2002,Wheatbelt,Northam,Shell,Diesel,90.842
645,2002,Wheatbelt,Northam,Shell,LRP,94.965
646,2002,Wheatbelt,Northam,Shell,PULP,96.504
647,2002,Wheatbelt,Northam,Shell,ULP,91.561
648,2002,Wheatbelt,Northam-Shire,Caltex Woolworths,Diesel,90.13
649,2002,Wheatbelt,Northam-Shire,Caltex Woolworths,LRP,93.651
650,2002,Wheatbelt,Northam-Shire,Caltex Woolworths,ULP,90.352
651,2002,Wheatbelt,Northam-Shire,Shell,Diesel,90.459
652,2002,Wheatbelt,Northam-Shire,Shell,LPG,51.582
653,2002,Wheatbelt,Northam-Shire,Shell,LRP,93.619
654,2002,Wheatbelt,Northam-Shire,Shell,ULP,90.437
655,2003,Gascoyne,Carnarvon,BP,98 RON,111.401
656,2003,Gascoyne,Carnarvon,BP,Diesel,102.54
657,2003,Gascoyne,Carnarvon,BP,LPG,69.16
658,2003,Gascoyne,Carnarvon,BP,ULP,104.838
659,2003,Gascoyne,Carnarvon,Caltex,Diesel,100.12
660,2003,Gascoyne,Carnarvon,Caltex,LPG,68.761
661,2003,Gascoyne,Carnarvon,Caltex,LRP,108.826
662,2003,Gascoyne,Carnarvon,Caltex,PULP,108.699
663,2003,Gascoyne,Carnarvon,Caltex,ULP,103.432
664,2003,Gascoyne,Carnarvon,Independent,Diesel,99.335
665,2003,Gascoyne,Carnarvon,Independent,LRP,105.136
666,2003,Gascoyne,Carnarvon,Independent,PULP,105.678
667,2003,Gascoyne,Carnarvon,Independent,ULP,101.775
668,2003,Gascoyne,Exmouth,Caltex,Diesel,109.472
669,2003,Gascoyne,Exmouth,Caltex,LPG,76.987
670,2003,Gascoyne,Exmouth,Caltex,LRP,118.314
671,2003,Gascoyne,Exmouth,Caltex,PULP,118.314
672,2003,Gascoyne,Exmouth,Caltex,ULP,111.962
673,2003,Gascoyne,Exmouth,Independent,Diesel,108.601
674,2003,Gascoyne,Exmouth,Independent,LPG,75.72
675,2003,Gascoyne,Exmouth,Independent,PULP,116.741
676,2003,Gascoyne,Exmouth,Independent,ULP,110.397
677,2003,Goldfields-Esperance,Boulder,BP,98 RON,111.022
678,2003,Goldfields-Esperance,Boulder,BP,Diesel,98.796
679,2003,Goldfields-Esperance,Boulder,BP,LPG,59.525
680,2003,Goldfields-Esperance,Boulder,BP,ULP,100.155
681,2003,Goldfields-Esperance,Boulder,Caltex,Diesel,100.9
682,2003,Goldfields-Esperance,Boulder,Caltex,PULP,107.568
683,2003,Goldfields-Esperance,Boulder,Caltex,ULP,102.483
684,2003,Goldfields-Esperance,Boulder,Eagle,Diesel,101.785
685,2003,Goldfields-Esperance,Boulder,Eagle,LPG,65.475
686,2003,Goldfields-Esperance,Boulder,Eagle,PULP,107.126
687,2003,Goldfields-Esperance,Boulder,Eagle,ULP,102.949
688,2003,Goldfields-Esperance,Boulder,Shell,Diesel,102.245
689,2003,Goldfields-Esperance,Boulder,Shell,PULP,108.105
690,2003,Goldfields-Esperance,Boulder,Shell,ULP,103.505
691,2003,Goldfields-Esperance,Boulder,United,Diesel,101.779
692,2003,Goldfields-Esperance,Boulder,United,LRP,106.342
693,2003,Goldfields-Esperance,Boulder,United,PULP,106.08
694,2003,Goldfields-Esperance,Boulder,United,ULP,102.995
695,2003,Goldfields-Esperance,Coolgardie,BP,Diesel,98.087
696,2003,Goldfields-Esperance,Coolgardie,BP,LRP,107.181
697,2003,Goldfields-Esperance,Coolgardie,BP,PULP,109.149
698,2003,Goldfields-Esperance,Coolgardie,BP,ULP,103.461
699,2003,Goldfields-Esperance,Coolgardie,Caltex,Diesel,95.519
700,2003,Goldfields-Esperance,Coolgardie,Caltex,LPG,62.713
701,2003,Goldfields-Esperance,Coolgardie,Caltex,LRP,107.148
702,2003,Goldfields-Esperance,Coolgardie,Caltex,PULP,109.375
703,2003,Goldfields-Esperance,Coolgardie,Caltex,ULP,103.613
704,2003,Goldfields-Esperance,Coolgardie,Shell,Diesel,96.393
705,2003,Goldfields-Esperance,Coolgardie,Shell,LPG,60.625
706,2003,Goldfields-Esperance,Coolgardie,Shell,LRP,107.014
707,2003,Goldfields-Esperance,Coolgardie,Shell,ULP,103.014
708,2003,Goldfields-Esperance,Esperance,BP,Diesel,96.109
709,2003,Goldfields-Esperance,Esperance,BP,LPG,63.101
710,2003,Goldfields-Esperance,Esperance,BP,LRP,102.834
711,2003,Goldfields-Esperance,Esperance,BP,PULP,102.992
712,2003,Goldfields-Esperance,Esperance,BP,ULP,98.576
713,2003,Goldfields-Esperance,Esperance,Caltex,Diesel,96.6
714,2003,Goldfields-Esperance,Esperance,Caltex,LPG,63.255
715,2003,Goldfields-Esperance,Esperance,Caltex,LRP,103.619
716,2003,Goldfields-Esperance,Esperance,Caltex,PULP,104.048
717,2003,Goldfields-Esperance,Esperance,Caltex,ULP,98.873
718,2003,Goldfields-Esperance,Esperance,Kleenheat,LPG,61.302
719,2003,Goldfields-Esperance,Esperance,Shell,Diesel,95.533
720,2003,Goldfields-Esperance,Esperance,Shell,PULP,102.837
721,2003,Goldfields-Esperance,Esperance,Shell,ULP,97.837
722,2003,Goldfields-Esperance,Kalgoorlie,BP,98 RON,108.75
723,2003,Goldfields-Esperance,Kalgoorlie,BP,Diesel,100.015
724,2003,Goldfields-Esperance,Kalgoorlie,BP,LPG,61.327
725,2003,Goldfields-Esperance,Kalgoorlie,BP,LRP,104.628
726,2003,Goldfields-Esperance,Kalgoorlie,BP,PULP,107.33
727,2003,Goldfields-Esperance,Kalgoorlie,BP,ULP,101.177
728,2003,Goldfields-Esperance,Kalgoorlie,Caltex,Diesel,100.139
729,2003,Goldfields-Esperance,Kalgoorlie,Caltex,LPG,60.72
730,2003,Goldfields-Esperance,Kalgoorlie,Caltex,LRP,103.55
731,2003,Goldfields-Esperance,Kalgoorlie,Caltex,PULP,107.229
732,2003,Goldfields-Esperance,Kalgoorlie,Caltex,ULP,101.95
733,2003,Goldfields-Esperance,Kalgoorlie,Caltex Woolworths,Diesel,97.99
734,2003,Goldfields-Esperance,Kalgoorlie,Caltex Woolworths,LRP,102.065
735,2003,Goldfields-Esperance,Kalgoorlie,Caltex Woolworths,PULP,103.723
736,2003,Goldfields-Esperance,Kalgoorlie,Caltex Woolworths,ULP,98.068
737,2003,Goldfields-Esperance,Kalgoorlie,Gull,Diesel,97.813
738,2003,Goldfields-Esperance,Kalgoorlie,Gull,LRP,102.939
739,2003,Goldfields-Esperance,Kalgoorlie,Gull,PULP,102.52
740,2003,Goldfields-Esperance,Kalgoorlie,Gull,ULP,97.975
741,2003,Goldfields-Esperance,Kalgoorlie,Kleenheat,LPG,60.029
742,2003,Goldfields-Esperance,Kalgoorlie,Shell,Diesel,98.728
743,2003,Goldfields-Esperance,Kalgoorlie,Shell,LRP,104.544
744,2003,Goldfields-Esperance,Kalgoorlie,Shell,PULP,103.136
745,2003,Goldfields-Esperance,Kalgoorlie,Shell,ULP,99.902
746,2003,Goldfields-Esperance,Kambalda,BP,Diesel,99.491
747,2003,Goldfields-Esperance,Kambalda,BP,LPG,58.202
748,2003,Goldfields-Esperance,Kambalda,BP,LRP,105.531
749,2003,Goldfields-Esperance,Kambalda,BP,PULP,106.256
750,2003,Goldfields-Esperance,Kambalda,BP,ULP,101.567
751,2003,Goldfields-Esperance,Norseman,BP,Diesel,97.787
752,2003,Goldfields-Esperance,Norseman,BP,LPG,72.513
753,2003,Goldfields-Esperance,Norseman,BP,LRP,110.141
754,2003,Goldfields-Esperance,Norseman,BP,PULP,112.427
755,2003,Goldfields-Esperance,Norseman,BP,ULP,107.958
756,2003,Goldfields-Esperance,Norseman,Caltex,Diesel,94.324
757,2003,Goldfields-Esperance,Norseman,Caltex,LPG,69.9
758,2003,Goldfields-Esperance,Norseman,Caltex,LRP,109.424
759,2003,Goldfields-Esperance,Norseman,Caltex,PULP,107.099
760,2003,Goldfields-Esperance,Norseman,Caltex,ULP,103.926
761,2003,Goldfields-Esperance,Norseman,Shell,Diesel,95.521
762,2003,Goldfields-Esperance,Norseman,Shell,PULP,106.413
763,2003,Goldfields-Esperance,Norseman,Shell,ULP,102.839
764,2003,Goldfields-Esperance,Ravensthorpe,BP,Diesel,99.176
765,2003,Goldfields-Esperance,Ravensthorpe,BP,LPG,63.9
766,2003,Goldfields-Esperance,Ravensthorpe,BP,PULP,107.349
767,2003,Goldfields-Esperance,Ravensthorpe,BP,ULP,103.1
768,2003,Goldfields-Esperance,Ravensthorpe,Caltex,Diesel,99.578
769,2003,Goldfields-Esperance,Ravensthorpe,Caltex,PULP,108.617
770,2003,Goldfields-Esperance,Ravensthorpe,Caltex,ULP,102.857
771,2003,Goldfields-Esperance,Ravensthorpe,Eagle,Diesel,99.344
772,2003,Goldfields-Esperance,Ravensthorpe,Eagle,PULP,108.571
773,2003,Goldfields-Esperance,Ravensthorpe,Eagle,ULP,104.06
774,2003,Great Southern,Albany,Ampol,Diesel,98.727
775,2003,Great Southern,Albany,Ampol,LRP,106.177
776,2003,Great Southern,Albany,Ampol,PULP,105.526
777,2003,Great Southern,Albany,Ampol,ULP,100.47
778,2003,Great Southern,Albany,BP,98 RON,106.289
779,2003,Great Southern,Albany,BP,Diesel,99.804
780,2003,Great Southern,Albany,BP,LPG,55.292
781,2003,Great Southern,Albany,BP,LRP,106.938
782,2003,Great Southern,Albany,BP,PULP,105.07
783,2003,Great Southern,Albany,BP,ULP,101.632
784,2003,Great Southern,Albany,Caltex,Diesel,98.185
785,2003,Great Southern,Albany,Caltex,LPG,55.433
786,2003,Great Southern,Albany,Caltex,LRP,105.723
787,2003,Great Southern,Albany,Caltex,PULP,105.893
788,2003,Great Southern,Albany,Caltex,ULP,100.854
789,2003,Great Southern,Albany,Independent,Diesel,101.399
790,2003,Great Southern,Albany,Independent,LRP,109.506
791,2003,Great Southern,Albany,Independent,PULP,105.432
792,2003,Great Southern,Albany,Independent,ULP,103.813
793,2003,Great Southern,Albany,Kleenheat,LPG,55.081
794,2003,Great Southern,Albany,Shell,Diesel,99.111
795,2003,Great Southern,Albany,Shell,LPG,55.176
796,2003,Great Southern,Albany,Shell,LRP,103.518
797,2003,Great Southern,Albany,Shell,PULP,104.958
798,2003,Great Southern,Albany,Shell,ULP,100.865
799,2003,Great Southern,Albany,United,Diesel,97.842
800,2003,Great Southern,Albany,United,LRP,104.673
801,2003,Great Southern,Albany,United,PULP,104.655
802,2003,Great Southern,Albany,United,ULP,99.513
803,2003,Great Southern,Denmark,BP,98 RON,107.012
804,2003,Great Southern,Denmark,BP,Diesel,96.959
805,2003,Great Southern,Denmark,BP,LPG,54.975
806,2003,Great Southern,Denmark,BP,ULP,98.923
807,2003,Great Southern,Denmark,Caltex,Diesel,96.335
808,2003,Great Southern,Denmark,Caltex,LPG,54.918
809,2003,Great Southern,Denmark,Caltex,LRP,105.409
810,2003,Great Southern,Denmark,Caltex,PULP,105.411
811,2003,Great Southern,Denmark,Caltex,ULP,98.814
812,2003,Great Southern,Denmark,Liberty,Diesel,96.689
813,2003,Great Southern,Denmark,Liberty,PULP,105.552
814,2003,Great Southern,Denmark,Liberty,ULP,98.929
815,2003,Great Southern,Denmark,Shell,Diesel,96.733
816,2003,Great Southern,Denmark,Shell,PULP,102.768
817,2003,Great Southern,Denmark,Shell,ULP,98.735
818,2003,Great Southern,Kojonup,Ampol,Diesel,92.704
819,2003,Great Southern,Kojonup,Ampol,PULP,103.016
820,2003,Great Southern,Kojonup,Ampol,ULP,96.904
821,2003,Great Southern,Kojonup,Caltex,Diesel,91.933
822,2003,Great Southern,Kojonup,Caltex,LPG,58.777
823,2003,Great Southern,Kojonup,Caltex,LRP,101.296
824,2003,Great Southern,Kojonup,Caltex,PULP,102.518
825,2003,Great Southern,Kojonup,Caltex,ULP,96.747
826,2003,Great Southern,Kojonup,Shell,Diesel,94.507
827,2003,Great Southern,Kojonup,Shell,LRP,101.316
828,2003,Great Southern,Kojonup,Shell,PULP,102.593
829,2003,Great Southern,Kojonup,Shell,ULP,97.538
830,2003,Great Southern,Mt Barker,BP,Diesel,95.231
831,2003,Great Southern,Mt Barker,BP,LRP,101.9
832,2003,Great Southern,Mt Barker,BP,PULP,103.016
833,2003,Great Southern,Mt Barker,BP,ULP,97.476
834,2003,Great Southern,Mt Barker,Independent,Diesel,95.399
835,2003,Great Southern,Mt Barker,Independent,LRP,101.54
836,2003,Great Southern,Mt Barker,Independent,ULP,97.286
837,2003,Great Southern,Mt Barker,United,98 RON,106.372
838,2003,Great Southern,Mt Barker,United,Diesel,95.883
839,2003,Great Southern,Mt Barker,United,LPG,54.157
840,2003,Great Southern,Mt Barker,United,PULP,103.316
841,2003,Great Southern,Mt Barker,United,ULP,98.039
842,2003,Kimberley,Broome,BP,Diesel,103.523
843,2003,Kimberley,Broome,BP,LPG,76.772
844,2003,Kimberley,Broome,BP,LRP,110.786
845,2003,Kimberley,Broome,BP,PULP,111.798
846,2003,Kimberley,Broome,BP,ULP,106.544
847,2003,Kimberley,Broome,Caltex,Diesel,106.835
848,2003,Kimberley,Broome,Caltex,LPG,81.991
849,2003,Kimberley,Broome,Caltex,LRP,113.491
850,2003,Kimberley,Broome,Caltex,ULP,109.495
851,2003,Kimberley,Broome,Shell,Diesel,102.944
852,2003,Kimberley,Broome,Shell,LPG,78.03
853,2003,Kimberley,Broome,Shell,LRP,108.885
854,2003,Kimberley,Broome,Shell,PULP,106.029
855,2003,Kimberley,Broome,Shell,ULP,105.423
856,2003,Kimberley,Derby,BP,Diesel,105.582
857,2003,Kimberley,Derby,BP,LPG,79.544
858,2003,Kimberley,Derby,BP,LRP,113.667
859,2003,Kimberley,Derby,BP,ULP,110.909
860,2003,Kimberley,Derby,Shell,Diesel,105.219
861,2003,Kimberley,Derby,Shell,LRP,111.477
862,2003,Kimberley,Derby,Shell,ULP,109.194
863,2003,Kimberley,Fitzroy Cross,BP,Diesel,109.18
864,2003,Kimberley,Fitzroy Cross,BP,LRP,124.9
865,2003,Kimberley,Fitzroy Cross,BP,ULP,113.18
866,2003,Kimberley,Fitzroy Cross,Independent,Diesel,109.272
867,2003,Kimberley,Fitzroy Cross,Independent,LRP,111.278
868,2003,Kimberley,Fitzroy Cross,Independent,ULP,111.278
869,2003,Kimberley,Fitzroy Cross,Shell,Diesel,106.788
870,2003,Kimberley,Fitzroy Cross,Shell,LPG,75.697
871,2003,Kimberley,Fitzroy Cross,Shell,LRP,115.124
872,2003,Kimberley,Fitzroy Cross,Shell,ULP,110.231
873,2003,Kimberley,Kununurra,BP,Diesel,107.723
874,2003,Kimberley,Kununurra,BP,LPG,82.193
875,2003,Kimberley,Kununurra,BP,LRP,112.214
876,2003,Kimberley,Kununurra,BP,PULP,119.818
877,2003,Kimberley,Kununurra,BP,ULP,109.17
878,2003,Kimberley,Kununurra,Shell,Diesel,106.553
879,2003,Kimberley,Kununurra,Shell,LPG,79.514
880,2003,Kimberley,Kununurra,Shell,LRP,113.132
881,2003,Kimberley,Kununurra,Shell,ULP,108.912
882,2003,Metro,East/Hills,Ampol,Diesel,92.176
883,2003,Metro,East/Hills,Ampol,LRP,95.479
884,2003,Metro,East/Hills,Ampol,ULP,94.945
885,2003,Metro,East/Hills,BP,98 RON,99.637
886,2003,Metro,East/Hills,BP,Diesel,93.817
887,2003,Metro,East/Hills,BP,LPG,42.761
888,2003,Metro,East/Hills,BP,LRP,95.628
889,2003,Metro,East/Hills,BP,PULP,96.239
890,2003,Metro,East/Hills,BP,ULP,92.211
891,2003,Metro,East/Hills,Caltex,Diesel,94.439
892,2003,Metro,East/Hills,Caltex,LPG,42.118
893,2003,Metro,East/Hills,Caltex,LRP,95.727
894,2003,Metro,East/Hills,Caltex,PULP,97.087
895,2003,Metro,East/Hills,Caltex,ULP,91.674
896,2003,Metro,East/Hills,Caltex Woolworths,Diesel,93.58
897,2003,Metro,East/Hills,Caltex Woolworths,LPG,37.314
898,2003,Metro,East/Hills,Caltex Woolworths,LRP,94.29
899,2003,Metro,East/Hills,Caltex Woolworths,PULP,93.593
900,2003,Metro,East/Hills,Caltex Woolworths,ULP,90.29
901,2003,Metro,East/Hills,FastFuel 24/7,Diesel,95.082
902,2003,Metro,East/Hills,FastFuel 24/7,LRP,99.064
903,2003,Metro,East/Hills,FastFuel 24/7,PULP,101.989
904,2003,Metro,East/Hills,FastFuel 24/7,ULP,94.153
905,2003,Metro,East/Hills,Gull,Diesel,91.427
906,2003,Metro,East/Hills,Gull,LPG,41.091
907,2003,Metro,East/Hills,Gull,LRP,94.843
908,2003,Metro,East/Hills,Gull,PULP,94.341
909,2003,Metro,East/Hills,Gull,ULP,90.013
910,2003,Metro,East/Hills,Independent,Diesel,93.308
911,2003,Metro,East/Hills,Independent,LRP,96.228
912,2003,Metro,East/Hills,Independent,PULP,97.46
913,2003,Metro,East/Hills,Independent,ULP,94.603
914,2003,Metro,East/Hills,Liberty,Diesel,91.51
915,2003,Metro,East/Hills,Liberty,LRP,95.223
916,2003,Metro,East/Hills,Liberty,PULP,96.203
917,2003,Metro,East/Hills,Liberty,ULP,91.419
918,2003,Metro,East/Hills,Mobil,Diesel,92.98
919,2003,Metro,East/Hills,Mobil,LRP,94.687
920,2003,Metro,East/Hills,Mobil,PULP,95.715
